ZIP,Year,Median_Rent,Source
91106,2018,1642.0,Census_ACS5
91107,2018,1667.0,Census_ACS5
91108,2018,3501.0,Census_ACS5
91201,2018,1535.0,Census_ACS5
91202,2018,1695.0,Census_ACS5
91203,2018,1550.0,Census_ACS5
91204,2018,1395.0,Census_ACS5
91205,2018,1378.0,Census_ACS5
91206,2018,1558.0,Census_ACS5
91207,2018,1668.0,Census_ACS5
91208,2018,1823.0,Census_ACS5
91214,2018,1840.0,Census_ACS5
91301,2018,2318.0,Census_ACS5
91302,2018,2356.0,Census_ACS5
91303,2018,1446.0,Census_ACS5
91304,2018,1419.0,Census_ACS5
91306,2018,1354.0,Census_ACS5
91307,2018,2727.0,Census_ACS5
91311,2018,1825.0,Census_ACS5
91316,2018,1663.0,Census_ACS5
91321,2018,1539.0,Census_ACS5
91324,2018,1636.0,Census_ACS5
91325,2018,1490.0,Census_ACS5
91326,2018,1895.0,Census_ACS5
91331,2018,1387.0,Census_ACS5
91335,2018,1395.0,Census_ACS5
91340,2018,1343.0,Census_ACS5
91342,2018,1525.0,Census_ACS5
91343,2018,1311.0,Census_ACS5
91344,2018,1754.0,Census_ACS5
91345,2018,1646.0,Census_ACS5
91350,2018,1862.0,Census_ACS5
91351,2018,1668.0,Census_ACS5
91352,2018,1347.0,Census_ACS5
91354,2018,2279.0,Census_ACS5
91355,2018,1933.0,Census_ACS5
91356,2018,1546.0,Census_ACS5
91361,2018,2248.0,Census_ACS5
91362,2018,1988.0,Census_ACS5
91364,2018,2186.0,Census_ACS5
91367,2018,2066.0,Census_ACS5
91381,2018,1899.0,Census_ACS5
91384,2018,1587.0,Census_ACS5
91387,2018,1872.0,Census_ACS5
91390,2018,2177.0,Census_ACS5
91401,2018,1318.0,Census_ACS5
91402,2018,1241.0,Census_ACS5
91403,2018,1749.0,Census_ACS5
91405,2018,1224.0,Census_ACS5
91406,2018,1357.0,Census_ACS5
91411,2018,1361.0,Census_ACS5
91423,2018,1791.0,Census_ACS5
91436,2018,2312.0,Census_ACS5
91501,2018,1653.0,Census_ACS5
91502,2018,1417.0,Census_ACS5
91504,2018,1580.0,Census_ACS5
91505,2018,1808.0,Census_ACS5
91506,2018,1587.0,Census_ACS5
91601,2018,1440.0,Census_ACS5
91602,2018,1702.0,Census_ACS5
91604,2018,1840.0,Census_ACS5
91605,2018,1305.0,Census_ACS5
91606,2018,1243.0,Census_ACS5
91607,2018,1485.0,Census_ACS5
91608,2018,-666666666.0,Census_ACS5
91702,2018,1407.0,Census_ACS5
91706,2018,1430.0,Census_ACS5
91711,2018,1612.0,Census_ACS5
91722,2018,1460.0,Census_ACS5
91723,2018,1320.0,Census_ACS5
91724,2018,1680.0,Census_ACS5
91731,2018,1146.0,Census_ACS5
91732,2018,1242.0,Census_ACS5
91733,2018,1229.0,Census_ACS5
91740,2018,1462.0,Census_ACS5
91741,2018,1730.0,Census_ACS5
91744,2018,1393.0,Census_ACS5
91745,2018,1794.0,Census_ACS5
91746,2018,1348.0,Census_ACS5
91748,2018,1529.0,Census_ACS5
91750,2018,1465.0,Census_ACS5
91754,2018,1296.0,Census_ACS5
91755,2018,1393.0,Census_ACS5
91759,2018,1488.0,Census_ACS5
91765,2018,1952.0,Census_ACS5
91766,2018,1335.0,Census_ACS5
91767,2018,1280.0,Census_ACS5
91768,2018,1204.0,Census_ACS5
91770,2018,1322.0,Census_ACS5
91773,2018,1723.0,Census_ACS5
91775,2018,1529.0,Census_ACS5
91776,2018,1399.0,Census_ACS5
91780,2018,1548.0,Census_ACS5
91789,2018,2166.0,Census_ACS5
91790,2018,1526.0,Census_ACS5
91791,2018,1520.0,Census_ACS5
91792,2018,1694.0,Census_ACS5
91801,2018,1357.0,Census_ACS5
91803,2018,1324.0,Census_ACS5
92397,2018,1168.0,Census_ACS5
93243,2018,797.0,Census_ACS5
93510,2018,1202.0,Census_ACS5
93532,2018,1178.0,Census_ACS5
93534,2018,1066.0,Census_ACS5
93535,2018,1126.0,Census_ACS5
93536,2018,1327.0,Census_ACS5
93543,2018,1322.0,Census_ACS5
93544,2018,-666666666.0,Census_ACS5
93550,2018,1081.0,Census_ACS5
93551,2018,1688.0,Census_ACS5
93552,2018,1625.0,Census_ACS5
93553,2018,1167.0,Census_ACS5
93563,2018,-666666666.0,Census_ACS5
93591,2018,1113.0,Census_ACS5
90001,2019,1150.0,Census_ACS5
90002,2019,1187.0,Census_ACS5
90003,2019,1212.0,Census_ACS5
90004,2019,1307.0,Census_ACS5
90005,2019,1235.0,Census_ACS5
90006,2019,1116.0,Census_ACS5
90007,2019,1182.0,Census_ACS5
90008,2019,1203.0,Census_ACS5
90010,2019,1931.0,Census_ACS5
90011,2019,1178.0,Census_ACS5
90012,2019,1688.0,Census_ACS5
90013,2019,741.0,Census_ACS5
90014,2019,1710.0,Census_ACS5
90015,2019,1375.0,Census_ACS5
90016,2019,1238.0,Census_ACS5
90017,2019,1117.0,Census_ACS5
90018,2019,1189.0,Census_ACS5
90019,2019,1407.0,Census_ACS5
90020,2019,1376.0,Census_ACS5
90021,2019,647.0,Census_ACS5
90022,2019,1107.0,Census_ACS5
90023,2019,1139.0,Census_ACS5
90024,2019,2265.0,Census_ACS5
90025,2019,2062.0,Census_ACS5
90026,2019,1355.0,Census_ACS5
90027,2019,1468.0,Census_ACS5
90028,2019,1419.0,Census_ACS5
90029,2019,1200.0,Census_ACS5
90031,2019,1161.0,Census_ACS5
90032,2019,1205.0,Census_ACS5
90033,2019,1091.0,Census_ACS5
90034,2019,1727.0,Census_ACS5
90035,2019,1921.0,Census_ACS5
90036,2019,2265.0,Census_ACS5
90037,2019,1106.0,Census_ACS5
90038,2019,1330.0,Census_ACS5
90039,2019,1727.0,Census_ACS5
90040,2019,1163.0,Census_ACS5
90041,2019,1460.0,Census_ACS5
90042,2019,1342.0,Census_ACS5
90043,2019,1137.0,Census_ACS5
90044,2019,1137.0,Census_ACS5
90045,2019,2132.0,Census_ACS5
90046,2019,1699.0,Census_ACS5
90047,2019,1241.0,Census_ACS5
90048,2019,2144.0,Census_ACS5
90049,2019,2238.0,Census_ACS5
90056,2019,1826.0,Census_ACS5
90057,2019,1079.0,Census_ACS5
90058,2019,635.0,Census_ACS5
90059,2019,986.0,Census_ACS5
90061,2019,1179.0,Census_ACS5
90062,2019,1255.0,Census_ACS5
90063,2019,1175.0,Census_ACS5
90064,2019,1955.0,Census_ACS5
90065,2019,1318.0,Census_ACS5
90066,2019,1783.0,Census_ACS5
90067,2019,3045.0,Census_ACS5
90068,2019,1770.0,Census_ACS5
90069,2019,1832.0,Census_ACS5
90071,2019,1671.0,Census_ACS5
90073,2019,-666666666.0,Census_ACS5
90077,2019,2566.0,Census_ACS5
90094,2019,3042.0,Census_ACS5
90095,2019,-666666666.0,Census_ACS5
90201,2019,1245.0,Census_ACS5
90210,2019,2488.0,Census_ACS5
90211,2019,1922.0,Census_ACS5
90212,2019,2323.0,Census_ACS5
90220,2019,1233.0,Census_ACS5
90221,2019,1196.0,Census_ACS5
90222,2019,1208.0,Census_ACS5
90230,2019,1789.0,Census_ACS5
90232,2019,1778.0,Census_ACS5
90240,2019,1547.0,Census_ACS5
90241,2019,1402.0,Census_ACS5
90242,2019,1509.0,Census_ACS5
90245,2019,1928.0,Census_ACS5
90247,2019,1290.0,Census_ACS5
90248,2019,1275.0,Census_ACS5
90249,2019,1248.0,Census_ACS5
90250,2019,1271.0,Census_ACS5
90254,2019,2181.0,Census_ACS5
90255,2019,1095.0,Census_ACS5
90260,2019,1493.0,Census_ACS5
90262,2019,1212.0,Census_ACS5
90263,2019,-666666666.0,Census_ACS5
90265,2019,2396.0,Census_ACS5
90266,2019,2628.0,Census_ACS5
90270,2019,1104.0,Census_ACS5
90272,2019,2537.0,Census_ACS5
90274,2019,2619.0,Census_ACS5
90275,2019,2645.0,Census_ACS5
90277,2019,2061.0,Census_ACS5
90278,2019,2049.0,Census_ACS5
90280,2019,1160.0,Census_ACS5
90290,2019,2853.0,Census_ACS5
90291,2019,2100.0,Census_ACS5
90292,2019,2968.0,Census_ACS5
90293,2019,2281.0,Census_ACS5
90301,2019,1300.0,Census_ACS5
90302,2019,1376.0,Census_ACS5
90303,2019,1364.0,Census_ACS5
90304,2019,1180.0,Census_ACS5
90305,2019,1576.0,Census_ACS5
90401,2019,1796.0,Census_ACS5
90402,2019,1817.0,Census_ACS5
90403,2019,1959.0,Census_ACS5
90404,2019,1702.0,Census_ACS5
90405,2019,1748.0,Census_ACS5
90501,2019,1448.0,Census_ACS5
90502,2019,1418.0,Census_ACS5
90503,2019,1815.0,Census_ACS5
90504,2019,1563.0,Census_ACS5
90505,2019,1781.0,Census_ACS5
90601,2019,1372.0,Census_ACS5
90602,2019,1278.0,Census_ACS5
90603,2019,1891.0,Census_ACS5
90604,2019,1501.0,Census_ACS5
90605,2019,1507.0,Census_ACS5
90606,2019,1497.0,Census_ACS5
90631,2019,1576.0,Census_ACS5
90638,2019,1687.0,Census_ACS5
90640,2019,1334.0,Census_ACS5
90650,2019,1592.0,Census_ACS5
90660,2019,1403.0,Census_ACS5
90670,2019,1413.0,Census_ACS5
90701,2019,1662.0,Census_ACS5
90703,2019,2385.0,Census_ACS5
90704,2019,1555.0,Census_ACS5
90706,2019,1368.0,Census_ACS5
90710,2019,1203.0,Census_ACS5
90712,2019,1991.0,Census_ACS5
90713,2019,1998.0,Census_ACS5
90715,2019,1699.0,Census_ACS5
90716,2019,1403.0,Census_ACS5
90717,2019,1377.0,Census_ACS5
90723,2019,1388.0,Census_ACS5
90731,2019,1330.0,Census_ACS5
90732,2019,2034.0,Census_ACS5
90744,2019,1146.0,Census_ACS5
90745,2019,1485.0,Census_ACS5
90746,2019,1759.0,Census_ACS5
90755,2019,1449.0,Census_ACS5
90802,2019,1307.0,Census_ACS5
90803,2019,1703.0,Census_ACS5
90804,2019,1360.0,Census_ACS5
90805,2019,1212.0,Census_ACS5
90806,2019,1189.0,Census_ACS5
90807,2019,1411.0,Census_ACS5
90808,2019,1832.0,Census_ACS5
90810,2019,1175.0,Census_ACS5
90813,2019,1147.0,Census_ACS5
90814,2019,1455.0,Census_ACS5
90815,2019,1865.0,Census_ACS5
90822,2019,-666666666.0,Census_ACS5
90831,2019,-666666666.0,Census_ACS5
91001,2019,1728.0,Census_ACS5
91006,2019,1749.0,Census_ACS5
91007,2019,1624.0,Census_ACS5
91010,2019,1547.0,Census_ACS5
91011,2019,2858.0,Census_ACS5
91016,2019,1577.0,Census_ACS5
91020,2019,1708.0,Census_ACS5
91024,2019,1615.0,Census_ACS5
91030,2019,1802.0,Census_ACS5
91040,2019,1411.0,Census_ACS5
91042,2019,1495.0,Census_ACS5
91046,2019,1292.0,Census_ACS5
91101,2019,1773.0,Census_ACS5
91103,2019,1488.0,Census_ACS5
91104,2019,1510.0,Census_ACS5
91105,2019,2466.0,Census_ACS5
91106,2019,1717.0,Census_ACS5
91107,2019,1744.0,Census_ACS5
91108,2019,3218.0,Census_ACS5
91201,2019,1593.0,Census_ACS5
91202,2019,1754.0,Census_ACS5
91203,2019,1678.0,Census_ACS5
91204,2019,1456.0,Census_ACS5
91205,2019,1480.0,Census_ACS5
91206,2019,1645.0,Census_ACS5
91207,2019,1711.0,Census_ACS5
91208,2019,1975.0,Census_ACS5
91214,2019,1945.0,Census_ACS5
91301,2019,2536.0,Census_ACS5
91302,2019,2498.0,Census_ACS5
91303,2019,1541.0,Census_ACS5
91304,2019,1521.0,Census_ACS5
91306,2019,1426.0,Census_ACS5
91307,2019,2787.0,Census_ACS5
91311,2019,1868.0,Census_ACS5
91316,2019,1746.0,Census_ACS5
91321,2019,1642.0,Census_ACS5
91324,2019,1744.0,Census_ACS5
91325,2019,1569.0,Census_ACS5
91326,2019,1895.0,Census_ACS5
91331,2019,1436.0,Census_ACS5
91335,2019,1459.0,Census_ACS5
91340,2019,1381.0,Census_ACS5
91342,2019,1607.0,Census_ACS5
91343,2019,1389.0,Census_ACS5
91344,2019,1817.0,Census_ACS5
91345,2019,1636.0,Census_ACS5
91350,2019,1933.0,Census_ACS5
91351,2019,1711.0,Census_ACS5
91352,2019,1399.0,Census_ACS5
91354,2019,2352.0,Census_ACS5
91355,2019,2040.0,Census_ACS5
91356,2019,1624.0,Census_ACS5
91361,2019,2317.0,Census_ACS5
91362,2019,2119.0,Census_ACS5
91364,2019,2440.0,Census_ACS5
91367,2019,2196.0,Census_ACS5
91381,2019,2041.0,Census_ACS5
91384,2019,1727.0,Census_ACS5
91387,2019,1943.0,Census_ACS5
91390,2019,2242.0,Census_ACS5
91401,2019,1403.0,Census_ACS5
91402,2019,1311.0,Census_ACS5
91403,2019,1908.0,Census_ACS5
91405,2019,1290.0,Census_ACS5
91406,2019,1448.0,Census_ACS5
91411,2019,1454.0,Census_ACS5
91423,2019,1857.0,Census_ACS5
91436,2019,2592.0,Census_ACS5
91501,2019,1684.0,Census_ACS5
91502,2019,1478.0,Census_ACS5
91504,2019,1728.0,Census_ACS5
91505,2019,1858.0,Census_ACS5
91506,2019,1607.0,Census_ACS5
91601,2019,1538.0,Census_ACS5
91602,2019,1755.0,Census_ACS5
91604,2019,1970.0,Census_ACS5
91605,2019,1363.0,Census_ACS5
91606,2019,1308.0,Census_ACS5
91607,2019,1611.0,Census_ACS5
91608,2019,-666666666.0,Census_ACS5
91702,2019,1485.0,Census_ACS5
91706,2019,1467.0,Census_ACS5
91711,2019,1571.0,Census_ACS5
91722,2019,1598.0,Census_ACS5
91723,2019,1420.0,Census_ACS5
91724,2019,1726.0,Census_ACS5
91731,2019,1201.0,Census_ACS5
91732,2019,1318.0,Census_ACS5
91733,2019,1332.0,Census_ACS5
91740,2019,1655.0,Census_ACS5
91741,2019,1807.0,Census_ACS5
91744,2019,1464.0,Census_ACS5
91745,2019,1883.0,Census_ACS5
91746,2019,1396.0,Census_ACS5
91748,2019,1606.0,Census_ACS5
91750,2019,1528.0,Census_ACS5
91754,2019,1345.0,Census_ACS5
91755,2019,1444.0,Census_ACS5
91759,2019,1469.0,Census_ACS5
91765,2019,2021.0,Census_ACS5
91766,2019,1406.0,Census_ACS5
91767,2019,1367.0,Census_ACS5
91768,2019,1252.0,Census_ACS5
91770,2019,1374.0,Census_ACS5
91773,2019,1800.0,Census_ACS5
91775,2019,1611.0,Census_ACS5
91776,2019,1452.0,Census_ACS5
91780,2019,1631.0,Census_ACS5
91789,2019,2272.0,Census_ACS5
91790,2019,1665.0,Census_ACS5
91791,2019,1557.0,Census_ACS5
91792,2019,1751.0,Census_ACS5
91801,2019,1453.0,Census_ACS5
91803,2019,1390.0,Census_ACS5
92397,2019,1030.0,Census_ACS5
93243,2019,1005.0,Census_ACS5
93510,2019,1488.0,Census_ACS5
93532,2019,1344.0,Census_ACS5
93534,2019,1115.0,Census_ACS5
93535,2019,1153.0,Census_ACS5
93536,2019,1371.0,Census_ACS5
93543,2019,1273.0,Census_ACS5
93544,2019,-666666666.0,Census_ACS5
93550,2019,1143.0,Census_ACS5
93551,2019,1712.0,Census_ACS5
93552,2019,1679.0,Census_ACS5
93553,2019,1325.0,Census_ACS5
93563,2019,-666666666.0,Census_ACS5
93591,2019,1185.0,Census_ACS5
93536,2020,1397.0,Census_ACS5
93591,2020,1340.0,Census_ACS5
92397,2020,1132.0,Census_ACS5
91724,2020,1676.0,Census_ACS5
91103,2020,1561.0,Census_ACS5
91046,2020,1373.0,Census_ACS5
91387,2020,2046.0,Census_ACS5
91390,2020,2094.0,Census_ACS5
93552,2020,1565.0,Census_ACS5
90250,2020,1340.0,Census_ACS5
90601,2020,1414.0,Census_ACS5
90254,2020,2246.0,Census_ACS5
90710,2020,1238.0,Census_ACS5
90073,2020,-666666666.0,Census_ACS5
90094,2020,3159.0,Census_ACS5
90095,2020,-666666666.0,Census_ACS5
90755,2020,1600.0,Census_ACS5
90831,2020,-666666666.0,Census_ACS5
91502,2020,1585.0,Census_ACS5
91602,2020,1828.0,Census_ACS5
91706,2020,1518.0,Census_ACS5
91711,2020,1609.0,Census_ACS5
91001,2020,1808.0,Census_ACS5
91354,2020,2450.0,Census_ACS5
91010,2020,1644.0,Census_ACS5
91203,2020,1754.0,Census_ACS5
91340,2020,1429.0,Census_ACS5
91362,2020,2296.0,Census_ACS5
91364,2020,2516.0,Census_ACS5
91202,2020,1855.0,Census_ACS5
91207,2020,1832.0,Census_ACS5
91208,2020,1919.0,Census_ACS5
91214,2020,2010.0,Census_ACS5
91307,2020,3211.0,Census_ACS5
91311,2020,1924.0,Census_ACS5
91344,2020,1891.0,Census_ACS5
91775,2020,1698.0,Census_ACS5
91790,2020,1775.0,Census_ACS5
91020,2020,1740.0,Census_ACS5
91030,2020,1830.0,Census_ACS5
91104,2020,1608.0,Census_ACS5
91205,2020,1580.0,Census_ACS5
91007,2020,1731.0,Census_ACS5
91042,2020,1449.0,Census_ACS5
91206,2020,1729.0,Census_ACS5
91301,2020,2712.0,Census_ACS5
91321,2020,1707.0,Census_ACS5
91350,2020,2199.0,Census_ACS5
91351,2020,1779.0,Census_ACS5
91361,2020,2382.0,Census_ACS5
91601,2020,1668.0,Census_ACS5
91606,2020,1375.0,Census_ACS5
91732,2020,1392.0,Census_ACS5
91755,2020,1549.0,Census_ACS5
91801,2020,1537.0,Census_ACS5
91803,2020,1423.0,Census_ACS5
91789,2020,2368.0,Census_ACS5
91791,2020,1632.0,Census_ACS5
91040,2020,1282.0,Census_ACS5
91352,2020,1463.0,Census_ACS5
91101,2020,1892.0,Census_ACS5
90014,2020,1634.0,Census_ACS5
90026,2020,1407.0,Census_ACS5
90033,2020,1140.0,Census_ACS5
90038,2020,1424.0,Census_ACS5
90040,2020,1121.0,Census_ACS5
90044,2020,1163.0,Census_ACS5
90057,2020,1150.0,Census_ACS5
90067,2020,3245.0,Census_ACS5
90068,2020,1816.0,Census_ACS5
90069,2020,1926.0,Census_ACS5
90210,2020,2723.0,Census_ACS5
90221,2020,1293.0,Census_ACS5
90232,2020,1943.0,Census_ACS5
90240,2020,1639.0,Census_ACS5
90247,2020,1372.0,Census_ACS5
90274,2020,2784.0,Census_ACS5
90293,2020,2312.0,Census_ACS5
90301,2020,1354.0,Census_ACS5
90504,2020,1781.0,Census_ACS5
90602,2020,1346.0,Census_ACS5
90631,2020,1649.0,Census_ACS5
90814,2020,1566.0,Census_ACS5
90815,2020,2030.0,Census_ACS5
90071,2020,1668.0,Census_ACS5
90230,2020,1928.0,Census_ACS5
90249,2020,1247.0,Census_ACS5
90808,2020,1972.0,Census_ACS5
90701,2020,1747.0,Census_ACS5
90802,2020,1404.0,Census_ACS5
90805,2020,1264.0,Census_ACS5
90004,2020,1400.0,Census_ACS5
90006,2020,1153.0,Census_ACS5
90032,2020,1227.0,Census_ACS5
90042,2020,1414.0,Census_ACS5
90043,2020,1199.0,Census_ACS5
90047,2020,1277.0,Census_ACS5
90049,2020,2360.0,Census_ACS5
90212,2020,2228.0,Census_ACS5
90245,2020,2022.0,Census_ACS5
90277,2020,2185.0,Census_ACS5
90290,2020,3501.0,Census_ACS5
90302,2020,1430.0,Census_ACS5
90503,2020,1865.0,Census_ACS5
90605,2020,1534.0,Census_ACS5
90606,2020,1498.0,Census_ACS5
90703,2020,2433.0,Census_ACS5
90732,2020,2097.0,Census_ACS5
90021,2020,740.0,Census_ACS5
90059,2020,1029.0,Census_ACS5
90280,2020,1211.0,Census_ACS5
90405,2020,1808.0,Census_ACS5
90706,2020,1432.0,Census_ACS5
90018,2020,1271.0,Census_ACS5
90272,2020,2743.0,Census_ACS5
90291,2020,2135.0,Census_ACS5
90303,2020,1456.0,Census_ACS5
90403,2020,2064.0,Census_ACS5
90502,2020,1540.0,Census_ACS5
90603,2020,1938.0,Census_ACS5
90604,2020,1529.0,Census_ACS5
90007,2020,1201.0,Census_ACS5
90015,2020,1832.0,Census_ACS5
90003,2020,1252.0,Census_ACS5
90020,2020,1428.0,Census_ACS5
90023,2020,1190.0,Census_ACS5
90027,2020,1553.0,Census_ACS5
90039,2020,1752.0,Census_ACS5
90045,2020,2301.0,Census_ACS5
90046,2020,1770.0,Census_ACS5
90077,2020,2473.0,Census_ACS5
90260,2020,1583.0,Census_ACS5
90262,2020,1261.0,Census_ACS5
90263,2020,-666666666.0,Census_ACS5
90278,2020,2074.0,Census_ACS5
90211,2020,2182.0,Census_ACS5
90056,2020,1887.0,Census_ACS5
90058,2020,775.0,Census_ACS5
90062,2020,1289.0,Census_ACS5
90220,2020,1200.0,Census_ACS5
90222,2020,1234.0,Census_ACS5
90255,2020,1152.0,Census_ACS5
90265,2020,2805.0,Census_ACS5
90266,2020,2582.0,Census_ACS5
90292,2020,3037.0,Census_ACS5
90304,2020,1190.0,Census_ACS5
90505,2020,1853.0,Census_ACS5
90640,2020,1442.0,Census_ACS5
90650,2020,1678.0,Census_ACS5
90002,2020,1246.0,Census_ACS5
90005,2020,1305.0,Census_ACS5
90011,2020,1228.0,Census_ACS5
93544,2020,-666666666.0,Census_ACS5
91506,2020,1572.0,Census_ACS5
91754,2020,1465.0,Census_ACS5
91765,2020,2063.0,Census_ACS5
91731,2020,1284.0,Census_ACS5
91733,2020,1372.0,Census_ACS5
91741,2020,1823.0,Census_ACS5
91745,2020,1873.0,Census_ACS5
91768,2020,1356.0,Census_ACS5
91780,2020,1681.0,Census_ACS5
91792,2020,1800.0,Census_ACS5
91325,2020,1640.0,Census_ACS5
91326,2020,2013.0,Census_ACS5
91345,2020,1610.0,Census_ACS5
91356,2020,1606.0,Census_ACS5
91402,2020,1337.0,Census_ACS5
91436,2020,2732.0,Census_ACS5
91501,2020,1742.0,Census_ACS5
91605,2020,1432.0,Census_ACS5
91723,2020,1517.0,Census_ACS5
91740,2020,1744.0,Census_ACS5
91744,2020,1478.0,Census_ACS5
91746,2020,1428.0,Census_ACS5
91750,2020,1646.0,Census_ACS5
91759,2020,1447.0,Census_ACS5
93535,2020,1232.0,Census_ACS5
93510,2020,1344.0,Census_ACS5
91766,2020,1427.0,Census_ACS5
91767,2020,1409.0,Census_ACS5
91770,2020,1421.0,Census_ACS5
91776,2020,1496.0,Census_ACS5
93543,2020,1277.0,Census_ACS5
91403,2020,1987.0,Census_ACS5
91411,2020,1542.0,Census_ACS5
90242,2020,1593.0,Census_ACS5
90713,2020,2073.0,Census_ACS5
90715,2020,1722.0,Census_ACS5
90716,2020,1479.0,Census_ACS5
90717,2020,1422.0,Census_ACS5
90731,2020,1366.0,Census_ACS5
90744,2020,1171.0,Census_ACS5
90746,2020,1889.0,Census_ACS5
90822,2020,-666666666.0,Census_ACS5
90008,2020,1245.0,Census_ACS5
90013,2020,712.0,Census_ACS5
90016,2020,1379.0,Census_ACS5
90017,2020,1133.0,Census_ACS5
90036,2020,2293.0,Census_ACS5
90064,2020,2148.0,Census_ACS5
90065,2020,1435.0,Census_ACS5
90241,2020,1519.0,Census_ACS5
90248,2020,1256.0,Census_ACS5
90270,2020,1153.0,Census_ACS5
90275,2020,2841.0,Census_ACS5
91367,2020,2280.0,Census_ACS5
91006,2020,1685.0,Census_ACS5
91011,2020,3186.0,Census_ACS5
91201,2020,1695.0,Census_ACS5
91302,2020,2454.0,Census_ACS5
91381,2020,2176.0,Census_ACS5
91384,2020,1754.0,Census_ACS5
91405,2020,1378.0,Census_ACS5
91505,2020,1953.0,Census_ACS5
91607,2020,1679.0,Census_ACS5
91722,2020,1612.0,Census_ACS5
91748,2020,1605.0,Census_ACS5
91773,2020,1821.0,Census_ACS5
91304,2020,1576.0,Census_ACS5
91324,2020,1887.0,Census_ACS5
91335,2020,1520.0,Census_ACS5
91342,2020,1669.0,Census_ACS5
91343,2020,1445.0,Census_ACS5
91105,2020,2518.0,Census_ACS5
91016,2020,1682.0,Census_ACS5
91108,2020,3501.0,Census_ACS5
91204,2020,1592.0,Census_ACS5
91303,2020,1622.0,Census_ACS5
91306,2020,1509.0,Census_ACS5
